"timestamp","Latitude","Longitude","CH4_ppb","CH4_ppb_enh","CO2_ppm","CO_ppb","O3_ppb"
2024-07-09 22:36:56,39.56403,-105.08287,1986.4,13.2,420.65,125.3,61.4
2024-07-09 22:36:57,39.563839,-105.082863,1986,12.8,420.34,122.9,61.4
2024-07-09 22:36:59,39.563564,-105.082863,1985.6,12.0999999999999,420.16,129.2,65.2
2024-07-09 22:37:01,39.563278,-105.082863,1984,10.3,420.25,123.5,60.9
2024-07-09 22:37:02,39.56308,-105.082863,1986.8,13.0999999999999,420.31,115.5,61.4
2024-07-09 22:37:04,39.562775,-105.082863,1992.6,18.6999999999998,420.39,120.1,60.7
2024-07-09 22:37:06,39.562366,-105.082855,1992.6,18.3,420.39,124.9,62
2024-07-09 22:37:08,39.562038,-105.082848,1987.9,13.6000000000001,420.31,124,66.5
2024-07-09 22:37:09,39.561829,-105.082848,1988.5,14.2,420.29,122.1,60.9
2024-07-09 22:37:10,39.561619,-105.082848,1989.4,15.1000000000001,420.3,122.1,68.5
2024-07-09 22:37:11,39.561401,-105.082848,1989.6,15.3,420.96,122.2,60.4
2024-07-09 22:37:13,39.561081,-105.082863,1989,14.7,421.41,122.6,63.5
2024-07-09 22:37:15,39.560654,-105.082863,1986.7,12.4000000000001,420.16,125.4,60.4
2024-07-09 22:37:17,39.560341,-105.08287,1987.7,13.4000000000001,420.05,126.6,60.9
2024-07-09 22:37:18,39.560131,-105.08287,1988,13.7,420.01,125.5,60.4
2024-07-09 22:37:20,39.559818,-105.08287,1986.8,12.5,419.96,120,62.5
2024-07-09 22:37:22,39.55941,-105.082878,1980,5.70000000000005,419.96,117.4,60.9
2024-07-09 22:37:31,39.557949,-105.083099,1978.9,4.60000000000014,420.21,117.4,60.9
2024-07-09 22:37:32,39.55777,-105.083191,1980,5.70000000000005,420.31,118.1,62.5
2024-07-09 22:37:34,39.557507,-105.083328,1980.8,6.5,420.05,117.4,60.9
2024-07-09 22:37:36,39.557171,-105.083534,1980.7,6.40000000000009,419.67,113.9,60.9
2024-07-09 22:37:38,39.556919,-105.083687,1986.4,12.1000000000001,419.98,120.5,60.9
2024-07-09 22:37:39,39.556751,-105.083794,1988.4,14.1000000000001,419.98,125.8,60.4
2024-07-09 22:37:40,39.55658,-105.083893,1990.4,15.9000000000001,419.99,122.9,60.4
2024-07-09 22:37:41,39.556412,-105.083992,1988.7,14.1000000000001,420.11,120.1,60.9
2024-07-09 22:37:42,39.55624,-105.084084,1985.5,10.4000000000001,420.23,118.6,60.9
2024-07-09 22:37:43,39.556068,-105.084167,1983,7.90000000000009,420.17,117.4,61.4
2024-07-09 22:37:45,39.555817,-105.084297,1979.7,4.5,420.07,118.9,62.2
2024-07-09 22:37:47,39.555569,-105.084419,1978.5,3.29999999999995,420.24,121.8,61.4
2024-07-09 22:37:48,39.555408,-105.084488,1978.3,3.09999999999991,420.26,123.2,64.5
2024-07-09 22:37:49,39.55526,-105.084572,1978.3,3.09999999999991,420.28,120.4,72.1
2024-07-09 22:37:50,39.555099,-105.084641,1977.9,2.70000000000005,420.32,117.1,62
2024-07-09 22:37:56,39.55442,-105.084969,1978.3,2.89999999999986,420.94,117.1,60.9
2024-07-09 22:37:57,39.55431,-105.085022,1978.4,3,420.84,115.2,60.9
2024-07-09 22:38:10,39.553299,-105.085487,1977.9,2.5,425.66,130.8,59.4
2024-07-09 22:38:11,39.553188,-105.085541,1978.3,2.89999999999986,424.87,136.2,66.5
2024-07-09 22:38:13,39.553017,-105.085632,1978.5,3.09999999999991,425.17,141.9,62.5
2024-07-09 22:38:15,39.55275,-105.085754,1977.8,2.39999999999986,425.67,136.3,65
2024-07-09 22:38:34,39.550941,-105.086594,1982.1,6.69999999999982,424.32,128.5,59.9
2024-07-09 22:38:35,39.550838,-105.086632,1988.7,13.3,428.4,126.3,60.7
2024-07-09 22:38:38,39.550724,-105.086685,2000.4,25,421.15,123.7,60.2
2024-07-09 22:38:40,39.550644,-105.086723,1991.4,16,421.97,127.1,60.2
2024-07-09 22:38:42,39.55061,-105.086739,1987.3,11.8999999999999,420.53,131.1,59.9
2024-07-09 22:38:43,39.550598,-105.086739,1987.1,11.6999999999998,420.38,133.5,59.9
2024-07-09 22:38:45,39.550579,-105.086746,1989.3,13.8999999999999,420.14,122.8,60.4
2024-07-09 22:38:46,39.55056,-105.086761,1991.2,15.8,420.08,118.2,60.4
2024-07-09 22:38:47,39.550499,-105.086784,1993.2,17.8,420.01,118,60.7
2024-07-09 22:38:49,39.550415,-105.086823,1998.5,23.0999999999999,419.85,119.5,65.5
2024-07-09 22:38:52,39.550301,-105.086876,2000.2,24.8,419.69,123.9,60.4
2024-07-09 22:38:54,39.550144,-105.086952,1999.7,24.3,420.42,123.6,60.9
2024-07-09 22:38:56,39.549946,-105.087044,2000.3,24.8999999999999,423.3,130.6,64.2
2024-07-09 22:38:58,39.549782,-105.08712,1997.7,22.3,428.37,131.6,61.4
2024-07-09 22:38:59,39.54966,-105.087181,1996.3,20.8999999999999,424.97,126.7,60.9
2024-07-09 22:39:00,39.549541,-105.087242,1994.7,19.3,421.58,121,60.9
2024-07-09 22:39:01,39.549412,-105.087303,1993.8,18.3999999999999,420.38,114.9,71.5
2024-07-09 22:39:03,39.54921,-105.087387,1994.2,18.8,419.89,122,69.3
2024-07-09 22:39:05,39.548916,-105.087532,1995.1,19.3999999999999,419.77,129.7,63.7
2024-07-09 22:39:07,39.548679,-105.087639,1997.1,21.3,420.05,130.3,63
2024-07-09 22:39:08,39.548531,-105.087708,1998.1,22.3,420.08,129.6,62
2024-07-09 22:39:09,39.54837,-105.087791,1998.9,23.1000000000001,420.09,130.1,62
2024-07-09 22:39:10,39.54821,-105.087868,1999.6,23.8,420.09,131.4,62
2024-07-09 22:39:12,39.547966,-105.087982,1999.4,23.6000000000001,421.26,127.9,62.2
2024-07-09 22:39:14,39.547722,-105.088097,1996.2,20.4000000000001,430.7,129.3,62
2024-07-09 22:39:15,39.54755,-105.088181,1994.5,18.7,429.48,136,62
2024-07-09 22:39:17,39.547291,-105.088303,1991.9,16.1000000000001,425.13,126.7,62.2
2024-07-09 22:39:19,39.547031,-105.088417,1996.5,20.7,421.83,126,65
2024-07-09 22:39:20,39.546871,-105.088501,1995.9,20.1000000000001,424.96,129.6,62
2024-07-09 22:39:21,39.5467,-105.08857,1995.1,19.3,427.82,125.7,62
2024-07-09 22:39:22,39.546532,-105.088654,1994.9,19.1000000000001,427.31,121.9,73.6
2024-07-09 22:39:24,39.546268,-105.088753,1993.7,17.9000000000001,425.89,125.9,62.2
2024-07-09 22:39:26,39.545925,-105.088905,1987.3,11.5,423.27,123,61.7
2024-07-09 22:39:28,39.54567,-105.089027,1985.5,9.70000000000005,419.26,124.9,62
2024-07-09 22:39:29,39.54549,-105.089111,1985,9.20000000000005,419.31,128.6,73.1
2024-07-09 22:39:30,39.545319,-105.089188,1984.6,8.79999999999995,419.36,126.3,62
2024-07-09 22:39:31,39.545139,-105.089279,1983.6,7.79999999999995,419.45,123.3,62
2024-07-09 22:39:32,39.544971,-105.089363,1982,6.20000000000005,419.54,123,62
2024-07-09 22:39:33,39.5448,-105.089439,1980.9,5.10000000000014,419.58,124.3,61.4
2024-07-09 22:39:34,39.544628,-105.089523,1981,5.20000000000005,419.61,124.1,64
2024-07-09 22:39:35,39.544449,-105.0896,1981.1,5.29999999999995,419.65,121,62
2024-07-09 22:39:37,39.544281,-105.089684,1982.9,7.10000000000014,420.45,120.7,62.5
2024-07-09 22:39:38,39.544102,-105.08976,1985.1,9.29999999999995,427.62,123.1,70
2024-07-09 22:39:39,39.54393,-105.089851,1987.7,11.9000000000001,434.8,124,72.6
2024-07-09 22:39:40,39.543751,-105.089928,1989.3,13.5,434.31,124.5,62.5
2024-07-09 22:39:42,39.54348,-105.090065,1989.1,13.3,430.26,125,62.2
2024-07-09 22:39:44,39.543209,-105.090187,1988.2,12.4000000000001,429.97,125.8,62
2024-07-09 22:39:45,39.54303,-105.090279,1988.3,12.5,432.21,126.4,62.5
2024-07-09 22:39:46,39.542858,-105.090363,1988.6,12.8,434.45,129,60.9
2024-07-09 22:39:47,39.542679,-105.090439,1988.3,12.5,429.07,131.6,61.4
2024-07-09 22:39:49,39.542435,-105.090561,1986.9,11.1000000000001,421.15,126.1,62.2
2024-07-09 22:39:51,39.54211,-105.090698,1985.1,9.29999999999995,419.85,123.8,65.2
2024-07-09 22:39:53,39.541794,-105.090828,1981,5.09999999999991,419.74,122.5,61.7
2024-07-09 22:39:55,39.54158,-105.090919,1980.6,3.69999999999982,419.51,119.8,60.4
2024-07-09 22:39:58,39.541275,-105.091064,1990.7,9.79999999999995,418.9,127.2,65.5
2024-07-09 22:40:00,39.541096,-105.091148,1998.1,17.1999999999998,419.3,205.9,61.2
2024-07-09 22:40:02,39.540989,-105.091202,2036.4,55.5,420.29,226.2,61.4
2024-07-09 22:40:03,39.54092,-105.091232,2041.8,60.8999999999999,419.88,171.8,67.5
2024-07-09 22:40:04,39.540871,-105.091263,2033.5,52.5999999999999,419.39,145.8,62.5
2024-07-09 22:40:06,39.54081,-105.091278,2022.3,41.3999999999999,419.25,129.4,62
2024-07-09 22:40:07,39.540726,-105.091324,2018.5,37.9000000000001,419.16,118.8,66.2
2024-07-09 22:40:09,39.540619,-105.091377,2042.2,62,418.51,117.1,61.4
2024-07-09 22:40:10,39.54055,-105.091408,2037.7,57.7,418.96,126.5,62
2024-07-09 22:40:11,39.540482,-105.091423,2022.4,42.6000000000001,419.42,129.7,61.4
2024-07-09 22:40:12,39.540409,-105.0914,2011,31.2,419.62,129.9,62
2024-07-09 22:40:14,39.54031,-105.091331,2007.2,27.6000000000001,419.8,121.8,64
2024-07-09 22:40:16,39.54023,-105.091217,2042.7,63.2,420.2,122.4,61.4
2024-07-09 22:40:17,39.540199,-105.091118,2061.9,82.5,422.38,127.9,60.9
2024-07-09 22:40:19,39.540165,-105.090981,2089.3,110,422.96,115,63.2
2024-07-09 22:40:21,39.540112,-105.090782,2074.7,95.9999999999998,420.05,105.7,66.5
2024-07-09 22:40:23,39.54007,-105.090652,2027.6,49.1999999999998,420.43,120.4,61.4
2024-07-09 22:40:24,39.540039,-105.090553,2022.7,44.6000000000001,420.09,133.2,61.4
2024-07-09 22:40:25,39.54002,-105.090439,2018.9,40.9000000000001,419.82,128.4,61.4
2024-07-09 22:40:26,39.539989,-105.09034,2029.1,51.0999999999999,420.65,123.5,66.5
2024-07-09 22:40:28,39.539967,-105.090164,2057.8,80.6000000000001,420.98,141.7,61.4
2024-07-09 22:40:30,39.539959,-105.089928,2067,90.0999999999999,419.97,128.9,61.2
2024-07-09 22:40:32,39.539989,-105.089706,2026.1,50.0999999999999,421.06,117.5,66.2
2024-07-09 22:40:34,39.540031,-105.089539,2039.5,63.9000000000001,425.36,116.6,74.1
2024-07-09 22:40:35,39.540058,-105.089432,2060.5,85,423.36,116.6,63
2024-07-09 22:40:37,39.540134,-105.089279,2102.2,126.9,420.22,131.4,62.7
2024-07-09 22:40:39,39.540264,-105.089104,2002.1,26.8999999999999,420.23,125.2,63.5
2024-07-09 22:40:41,39.540379,-105.089012,2016.8,42.0999999999999,420.04,117,67.5
2024-07-09 22:40:42,39.540451,-105.088959,2012.8,38.7,420.18,117.2,63
2024-07-09 22:40:43,39.540531,-105.088913,2004.2,30.4000000000001,420.31,114.8,64.5
2024-07-09 22:40:44,39.540611,-105.088867,2001.3,27.5,420.65,111.8,72.1
2024-07-09 22:40:46,39.540726,-105.088806,2010.9,37.4000000000001,421.16,136,66.8
2024-07-09 22:40:48,39.540871,-105.088722,1992.7,19.2,420.86,138.6,66.8
2024-07-09 22:40:51,39.541016,-105.088631,2007.1,34,420.24,143.2,64.7
2024-07-09 22:40:52,39.541119,-105.08857,2010.1,37,420.19,150,64.5
2024-07-09 22:40:53,39.54118,-105.088516,2015.4,42.3000000000002,420.17,155.4,65
2024-07-09 22:40:55,39.541286,-105.088463,2042.7,69.7,420.19,155.4,63.2
2024-07-09 22:40:57,39.541382,-105.088417,2016.3,43.3,420.71,157.7,63
2024-07-09 22:40:58,39.541431,-105.088387,2019.4,46.4000000000001,427.79,162.9,63.5
2024-07-09 22:40:59,39.541481,-105.088364,2030.6,57.5999999999999,434.88,167,66
2024-07-09 22:41:00,39.541512,-105.088341,2034.4,61.5,436.35,170.8,63
2024-07-09 22:41:02,39.541553,-105.088318,2020.2,47.7,434.81,174.9,63.5
2024-07-09 22:41:04,39.541599,-105.088295,2014.8,42.3999999999999,430.39,173,60.9
2024-07-09 22:41:06,39.54163,-105.08828,2003.9,31.5,430.16,166.5,64
2024-07-09 22:41:07,39.541641,-105.088272,2002.6,30.1999999999998,427.89,162.3,60.9
2024-07-09 22:41:08,39.54166,-105.088272,2004.6,32.1999999999998,425.56,160.4,66.5
2024-07-09 22:41:09,39.541679,-105.088257,2006.5,34.0999999999999,424.54,159.7,61.4
2024-07-09 22:41:10,39.541691,-105.088249,2007.9,35.5,424.08,160,72.1
2024-07-09 22:41:11,39.54171,-105.088242,2009.3,36.8999999999999,423.16,161.8,67
2024-07-09 22:41:13,39.541737,-105.088226,2010.8,38.3999999999999,420.3,154.2,66.8
2024-07-09 22:41:15,39.541752,-105.088226,2009.4,37,419.85,142.1,61.4
2024-07-09 22:41:16,39.541752,-105.088219,2004.5,32.0999999999999,419.83,138.8,60.9
2024-07-09 22:41:17,39.541759,-105.088219,1995.5,23.0999999999999,419.84,137,64.5
2024-07-09 22:41:18,39.541759,-105.088219,1987.6,15.1999999999998,419.85,136.3,65.5
2024-07-09 22:41:20,39.541759,-105.088219,1983.6,11.1999999999998,419.83,133.9,61.7
2024-07-09 22:41:22,39.541752,-105.088219,1983.8,11.3999999999999,419.49,133.9,60.9
2024-07-09 22:41:23,39.541752,-105.088219,1983.3,10.8999999999999,419.58,135.4,60.9
2024-07-09 22:41:24,39.541752,-105.088219,1982.3,10,419.67,135.9,62
2024-07-09 22:41:25,39.541752,-105.088219,1981.9,9.60000000000014,419.66,136.1,62
2024-07-09 22:41:26,39.541752,-105.088219,1982.2,10,419.62,134.2,72.1
2024-07-09 22:41:27,39.541752,-105.088219,1982.3,10.2,419.61,129.8,62
2024-07-09 22:41:29,39.541752,-105.088219,1980.2,8.10000000000014,420.17,132.2,62.2
2024-07-09 22:41:31,39.541752,-105.088219,1980,7.90000000000009,424.7,135.5,62.5
2024-07-09 22:41:32,39.541752,-105.088219,1979.8,7.79999999999995,423.46,132.7,74.1
2024-07-09 22:41:33,39.541752,-105.088219,1979.6,7.59999999999991,421.9,133.9,61.4
2024-07-09 22:41:34,39.541752,-105.088219,1979.3,7.39999999999986,421.01,137.7,60.9
2024-07-09 22:41:36,39.541752,-105.088219,1978.7,7.10000000000014,420.53,138.9,63
2024-07-09 22:41:38,39.541752,-105.088219,1979.5,8,423.83,135.8,60.4
2024-07-09 22:41:39,39.541752,-105.088219,1979.8,8.29999999999995,424.77,134.4,60.9
2024-07-09 22:41:41,39.541752,-105.088219,1979.4,7.90000000000009,424.52,137,65
2024-07-09 22:41:43,39.541752,-105.088219,1978,6.59999999999991,420.06,136.3,60.4
2024-07-09 22:41:44,39.541752,-105.088219,1978.1,6.79999999999995,419.99,134.3,59.9
2024-07-09 22:41:45,39.541756,-105.088219,1978.4,7.10000000000014,419.92,134.4,64
2024-07-09 22:41:48,39.541771,-105.088219,1978,6.79999999999995,419.95,143.7,59.7
2024-07-09 22:41:50,39.541786,-105.088203,1976.9,5.70000000000005,420.88,144.9,59.9
2024-07-09 22:41:52,39.541805,-105.088196,1977.2,6,424.49,146.1,59.7
2024-07-09 22:41:54,39.541809,-105.088188,1976,4.79999999999995,434.42,150.7,59.4
2024-07-09 22:41:55,39.541809,-105.088188,1975.6,4.39999999999986,433.95,153.3,60.4
2024-07-09 22:41:56,39.541809,-105.088188,1975.5,4.29999999999995,433.09,154.9,59.9
2024-07-09 22:41:57,39.541809,-105.088188,1975.3,4.09999999999991,431.64,155.8,59.9
2024-07-09 22:41:59,39.541809,-105.088188,1974.7,3.5,429.34,155.7,59.9
2024-07-09 22:42:01,39.541809,-105.088188,1975.2,4,430.98,159,66
2024-07-09 22:42:03,39.541809,-105.088188,1974.1,2.89999999999986,423.6,153.4,59.9
2024-07-09 22:42:04,39.541809,-105.088188,1973.8,2.59999999999991,424.02,142.1,59.4
2024-07-09 22:42:06,39.541809,-105.088188,1973.8,2.59999999999991,424.64,134.7,61.4
2024-07-09 22:42:10,39.541809,-105.088188,1973.5,2.29999999999995,423.87,141.5,59.4
2024-07-09 22:42:11,39.541809,-105.088188,1973.5,2.29999999999995,429.62,153.6,59.4
2024-07-09 22:42:22,39.542015,-105.088081,1974.3,3.20000000000005,434.13,147.6,60.4
2024-07-09 22:42:44,39.543541,-105.08725,1973.5,2.5,426.54,133.8,60.4
2024-07-09 22:42:45,39.54361,-105.087173,1973.7,2.70000000000005,425.95,141.7,69.5
2024-07-09 22:42:47,39.543686,-105.087029,1973.7,2.70000000000005,423.17,143.3,62.2
2024-07-09 22:42:49,39.543751,-105.086884,1973.7,2.70000000000005,421.42,137.4,60.4
2024-07-09 22:42:50,39.543781,-105.086777,1973.5,2.5,420.71,135.6,60.4
2024-07-09 22:44:01,39.538792,-105.08802,1975.7,4.70000000000005,430.66,5232.7,59.9
2024-07-09 22:44:03,39.538605,-105.088028,1997.2,26.2,447.49,4075.8,59.9
2024-07-09 22:44:05,39.538361,-105.088036,1976,5,420.86,1337.1,59.9
2024-07-09 22:44:23,39.536369,-105.088814,1973.9,2.90000000000009,422.21,751.1,60.4
2024-07-09 22:44:24,39.536228,-105.088882,1974.5,3.5,422.12,1057.2,61.4
2024-07-09 22:44:37,39.534672,-105.089394,1976.5,5.40000000000009,423.92,663.3,60.9
2024-07-09 22:44:38,39.534519,-105.089401,1976.9,5.80000000000018,423.27,694.1,59.9
2024-07-09 22:44:39,39.534382,-105.089409,1974.5,3.40000000000009,422.29,598.6,60.9
2024-07-09 22:44:53,39.532581,-105.089058,1974.7,3.60000000000014,420.85,1673.6,70
2024-07-09 22:44:54,39.53244,-105.088997,1987.6,16.5,432.55,4179.1,61.4
2024-07-09 22:44:55,39.532299,-105.088928,2028.6,57.5,450.07,7922.5,62
2024-07-09 22:44:56,39.532162,-105.088852,2069.1,98,458.35,13819.4,62
2024-07-09 22:44:58,39.532021,-105.088768,2003.4,32.3000000000002,446.56,10803.2,63
2024-07-09 22:44:59,39.531879,-105.088676,1988,16.9000000000001,434.64,3137.8,61.4
2024-07-09 22:45:03,39.531445,-105.088394,1973.5,2.40000000000009,449.43,8551.5,63
2024-07-09 22:45:05,39.531223,-105.088272,2088.1,117,560.47,9606.8,62.5
2024-07-09 22:45:07,39.531059,-105.088203,2008.9,37.8000000000002,435.02,4843.1,63
2024-07-09 22:45:08,39.53096,-105.088158,1979.3,8.20000000000005,426.6,4362.9,63.5
2024-07-09 22:45:10,39.530796,-105.088097,1975.5,4.40000000000009,426.07,1826.7,68.3
2024-07-09 22:45:21,39.529869,-105.08786,1973.6,2.5,422.7,369.6,62
2024-07-09 22:45:27,39.529388,-105.087837,1974.1,3,425.55,266.8,62
2024-07-09 22:45:28,39.52924,-105.087837,1976,4.90000000000009,428.15,494.4,65
2024-07-09 22:45:30,39.529079,-105.08783,1973.6,2.5,429.09,508.5,61.4
2024-07-09 22:45:39,39.528179,-105.08786,1976.2,5.10000000000014,425.05,363.4,69
2024-07-09 22:45:40,39.528061,-105.087891,1976.8,5.70000000000005,423.75,471.8,61.4
2024-07-09 22:45:41,39.527939,-105.087936,1974.1,3,421.43,470.9,61.4
2024-07-09 22:45:47,39.527351,-105.088242,1974.3,3.09999999999991,421.29,181.6,60.9
2024-07-09 22:45:49,39.527184,-105.088348,1985.2,14,422.64,3109.1,63.2
2024-07-09 22:45:51,39.526955,-105.088478,1976,4.79999999999995,425.23,2646.9,60.7
2024-07-09 22:45:53,39.526791,-105.088577,1975.6,4.39999999999986,423.39,575.9,71
2024-07-09 22:45:54,39.52668,-105.088654,1974.9,3.70000000000005,422.22,447.9,61.4
2024-07-09 22:45:58,39.526272,-105.088898,1974.7,3.5,422.43,4168.6,60.4
2024-07-09 22:46:00,39.526031,-105.089035,1978,6.79999999999995,427.68,4580.9,60.7
2024-07-09 22:46:03,39.525791,-105.089172,1981.9,10.7,437.61,6016.7,60.2
2024-07-09 22:46:05,39.525558,-105.089317,2028.2,57,466.48,4303.1,59.9
2024-07-09 22:46:07,39.525372,-105.089409,1982.1,10.8999999999999,420.46,1093.1,71
2024-07-09 22:46:12,39.524879,-105.089592,1985.8,14.7,426.03,7823.9,63.5
2024-07-09 22:46:13,39.52475,-105.089622,2015.8,44.7,446.47,13908.8,59.4
2024-07-09 22:46:14,39.52462,-105.089638,2049.2,78.0999999999999,466.64,16849.9,60.4
2024-07-09 22:46:15,39.52449,-105.089653,2049.5,78.4000000000001,462.17,19693.8,60.4
2024-07-09 22:46:17,39.5243,-105.089661,2008.5,37.4000000000001,446.07,8306.1,60.4
2024-07-09 22:46:18,39.524109,-105.089661,1992.1,21,431.08,3260.8,69
2024-07-09 22:46:19,39.523979,-105.089638,1975.8,4.70000000000005,422.08,1898,59.9
2024-07-09 22:46:22,39.523739,-105.0896,1974.5,3.20000000000005,422.84,1049.6,70.5
2024-07-09 22:46:23,39.523609,-105.089569,1978.4,7.10000000000014,425.38,891.6,60.4
2024-07-09 22:46:24,39.523491,-105.089531,1979.3,8,423.74,611,60.9
2024-07-09 22:46:28,39.52306,-105.089348,1979.4,8.20000000000005,423.61,868.1,71.5
2024-07-09 22:46:37,39.522209,-105.088699,1973.5,2.29999999999995,420.84,300.3,61.4
2024-07-09 22:46:49,39.520981,-105.087608,1979.1,8,425.64,1192.6,61.4
2024-07-09 22:46:51,39.520859,-105.087509,2044.6,73.5,459.76,20415.3,66
2024-07-09 22:46:52,39.520748,-105.08741,2091.2,120.1,521.56,35086.8,60.9
2024-07-09 22:46:53,39.520584,-105.087257,2139.1,168,578.46,26053.7,61.2
2024-07-09 22:46:56,39.52037,-105.087051,2010.5,39.4000000000001,432.57,6719.3,59.9
2024-07-09 22:46:58,39.520184,-105.08683,1979.5,8.40000000000009,423.61,2113.7,60.2
2024-07-09 22:47:00,39.520061,-105.086639,1973.6,2.5,420.64,646.2,60.4
2024-07-09 22:47:07,39.519707,-105.085678,1974.2,3.10000000000014,419.8,593.5,68.3
2024-07-09 22:47:16,39.519699,-105.084427,1974,2.90000000000009,420.98,1887.8,60.9
2024-07-09 22:47:17,39.519711,-105.084259,1988.9,17.8000000000002,430.94,3369.9,60.4
2024-07-09 22:47:19,39.519733,-105.083992,2023.9,52.8000000000002,438.95,3968.5,60.9
2024-07-09 22:47:21,39.519764,-105.083633,1993.9,22.8000000000002,429.65,4046.1,68
2024-07-09 22:47:24,39.519798,-105.083267,1984.5,13.4000000000001,428.93,1287.8,62.7
2024-07-09 22:48:11,39.521049,-105.077698,1974,2.90000000000009,420.81,702.1,60.9
2024-07-09 22:48:12,39.521099,-105.077591,1979.4,8.30000000000018,426.58,1067.6,60.4
2024-07-09 22:48:13,39.52116,-105.077492,1989.1,18,432.87,1755.1,60.4
2024-07-09 22:48:14,39.521221,-105.077393,1994.8,23.7,432,2673.1,67.5
2024-07-09 22:48:16,39.521339,-105.077248,1973.7,2.60000000000014,422.16,1644.6,63
2024-07-09 22:48:32,39.522839,-105.076012,1973.9,2.80000000000018,419.62,168.9,58.7
2024-07-09 22:48:34,39.52301,-105.075867,1974.3,3.20000000000005,419.61,168.8,59.4
2024-07-09 22:48:35,39.523121,-105.07579,1974.4,3.30000000000018,419.62,169.5,59.9
2024-07-09 22:48:36,39.523232,-105.075699,1974.6,3.5,419.63,171.2,59.4
2024-07-09 22:48:37,39.523338,-105.075623,1974.7,3.60000000000014,419.55,174.2,59.4
2024-07-09 22:48:39,39.52346,-105.075539,1975.5,4.40000000000009,419.25,168.6,59.4
2024-07-09 22:48:40,39.523571,-105.07547,1976,4.90000000000009,419.22,161.7,59.4
2024-07-09 22:48:41,39.523689,-105.075409,1976.4,5.30000000000018,419.19,166.3,67.5
2024-07-09 22:48:42,39.523811,-105.075348,1976.8,5.70000000000005,419.14,172.3,66.5
2024-07-09 22:48:43,39.52393,-105.07531,1977.1,6,419.09,174.6,59.4
2024-07-09 22:48:44,39.52404,-105.075256,1977.2,6.10000000000014,418.92,174.6,59.4
2024-07-09 22:48:46,39.52422,-105.075218,1975.9,4.80000000000018,418.59,174.1,60.2
2024-07-09 22:48:48,39.524399,-105.075172,1976.6,5.5,418.87,171.3,59.9
2024-07-09 22:48:49,39.524509,-105.07515,1977.2,6.10000000000014,418.83,168.8,59.9
2024-07-09 22:48:51,39.524689,-105.075111,1978.3,7.20000000000005,418.84,172.8,63
2024-07-09 22:48:53,39.524929,-105.075073,1978.2,7.10000000000014,418.92,179.5,60.2
2024-07-09 22:48:55,39.52512,-105.075043,1977.7,6.60000000000014,418.73,180.1,59.9
2024-07-09 22:48:56,39.525242,-105.07502,1977.5,6.40000000000009,419.03,177.9,60.4
2024-07-09 22:48:57,39.525372,-105.074989,1977.3,6.20000000000005,419.32,177.6,59.9
2024-07-09 22:48:59,39.525551,-105.074951,1977.2,6.10000000000014,419.27,175.2,64.2
2024-07-09 22:49:00,39.525719,-105.074921,1977.2,6.10000000000014,419.42,171,60.4
2024-07-09 22:49:02,39.525879,-105.07489,1977.6,6.5,420.1,174.1,59.9
2024-07-09 22:49:05,39.526089,-105.074852,1977.8,6.70000000000005,421.35,174.5,59.9
2024-07-09 22:49:07,39.52631,-105.074799,1978.5,7.40000000000009,419.92,165.5,59.9
2024-07-09 22:49:09,39.526489,-105.07476,1977.8,6.70000000000005,419.18,155.2,59.9
2024-07-09 22:49:10,39.526619,-105.074722,1977.3,6.20000000000005,419.08,150,60.4
2024-07-09 22:49:11,39.526749,-105.074669,1976.9,5.80000000000018,418.97,149.5,59.9
2024-07-09 22:49:12,39.52689,-105.074623,1976.6,5.5,419.07,150.1,59.9
2024-07-09 22:49:14,39.527084,-105.074524,1976.1,5,419.24,148.8,61.2
2024-07-09 22:49:16,39.527271,-105.074417,1976.7,5.40000000000009,419.2,148.6,65
2024-07-09 22:49:17,39.52739,-105.074333,1976.2,4.90000000000009,419.27,149.1,61.4
2024-07-09 22:49:18,39.527569,-105.074211,1975.6,4.29999999999995,419.35,146.8,61.4
2024-07-09 22:49:20,39.527748,-105.074081,1976,4.70000000000005,419.39,145.4,60.9
2024-07-09 22:49:21,39.52787,-105.073997,1976.9,5.60000000000014,419.32,148.3,61.4
2024-07-09 22:49:22,39.527988,-105.073929,1978.9,7.60000000000014,419.21,152.9,60.9
2024-07-09 22:49:23,39.528099,-105.073853,1980.8,9.5,419.17,160.3,61.4
2024-07-09 22:49:25,39.52821,-105.073769,1980.8,9.5,419.34,167.8,60.9
2024-07-09 22:49:26,39.52832,-105.073692,1981,9.70000000000005,419.41,168.4,60.9
2024-07-09 22:49:27,39.528431,-105.073624,1981.4,10.1000000000001,419.48,170.7,65.5
2024-07-09 22:49:28,39.528542,-105.07354,1981.8,10.5,420.7,173.3,60.9
2024-07-09 22:49:30,39.528702,-105.073433,1983,11.7,422.33,179.9,66
2024-07-09 22:49:32,39.528912,-105.073296,1984.9,13.6000000000001,420.29,185.4,61.2
2024-07-09 22:49:34,39.529072,-105.073189,1984.5,13.2,420.85,175.6,63.5
2024-07-09 22:49:35,39.529171,-105.07312,1985.3,14,420.34,161.1,66.5
2024-07-09 22:49:37,39.529324,-105.073013,1989.1,17.8,419.46,164.7,65.5
2024-07-09 22:49:39,39.529545,-105.072868,1988.6,17.3,419.42,161.4,59.4
2024-07-09 22:49:41,39.529758,-105.072716,1988.7,17.4000000000001,418.91,162,59.4
